[2026-04-10T19:26:53,914-07:00] <load-db-privacy-tokens> DEBUG tasks  - Started task[load-db-privacy-tokens]
[2026-04-10T21:54:38,507-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:54:38,507-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:54:43,508-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:54:43,508-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:54:48,508-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:54:48,509-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:54:53,509-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:54:53,509-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:54:58,508-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:54:58,508-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:54:59,920-07:00] <stat-processor> DEBUG tasks  - Started task[stat-processor]
[2026-04-10T21:54:59,931-07:00] <stat-processor> DEBUG tasks  - Finished task[stat-processor] in 12 ms
[2026-04-10T21:55:03,509-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:03,509-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:55:06,771-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T21:55:06,772-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 1 ms
[2026-04-10T21:55:06,814-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T21:55:06,817-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 3 ms
[2026-04-10T21:55:08,042-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T21:55:08,043-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 1 ms
[2026-04-10T21:55:08,048-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T21:55:08,048-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 0 ms
[2026-04-10T21:55:08,051-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T21:55:08,052-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 1 ms
[2026-04-10T21:55:08,149-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T21:55:08,150-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 1 ms
[2026-04-10T21:55:08,509-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:08,510-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:55:13,511-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:13,511-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:55:15,015-07:00] <wifi-connection-events-flush> DEBUG tasks  - Started task[wifi-connection-events-flush]
[2026-04-10T21:55:15,016-07:00] <wifi-connection-events-flush> DEBUG tasks  - Finished task[wifi-connection-events-flush] in 1 ms
[2026-04-10T21:55:16,733-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T21:55:16,734-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T21:55:18,119-07:00] <wss-connection> DEBUG tasks  - Started task[wss-connection]
[2026-04-10T21:55:18,120-07:00] <wss-connection> DEBUG tasks  - Finished task[wss-connection] in 1 ms
[2026-04-10T21:55:18,131-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T21:55:18,133-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 2 ms
[2026-04-10T21:55:18,147-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T21:55:18,147-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 0 ms
[2026-04-10T21:55:18,190-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T21:55:18,191-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 1 ms
[2026-04-10T21:55:18,512-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:18,512-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:55:23,124-07:00] <ips-alert-caching> DEBUG tasks  - Started task[ips-alert-caching]
[2026-04-10T21:55:23,125-07:00] <ips-alert-caching> DEBUG tasks  - Finished task[ips-alert-caching] in 1 ms
[2026-04-10T21:55:23,513-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:23,513-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:55:28,513-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:28,514-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:55:33,514-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:33,514-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:55:36,772-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T21:55:36,772-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 0 ms
[2026-04-10T21:55:37,163-07:00] <openvpn-server-pre-generate-dh-keys> DEBUG tasks  - Started task[openvpn-server-pre-generate-dh-keys]
[2026-04-10T21:55:37,166-07:00] <openvpn-server-pre-generate-dh-keys> DEBUG tasks  - Finished task[openvpn-server-pre-generate-dh-keys] in 3 ms
[2026-04-10T21:55:38,056-07:00] <traffic-flows-throughput> DEBUG tasks  - Started task[traffic-flows-throughput]
[2026-04-10T21:55:38,056-07:00] <traffic-flows-throughput> INFO  tasks  - Traffic Flows throughput: 0 incoming flow events in last 60001ms. (0.0/fps)
[2026-04-10T21:55:38,057-07:00] <traffic-flows-throughput> DEBUG tasks  - Finished task[traffic-flows-throughput] in 1 ms
[2026-04-10T21:55:38,120-07:00] <lte-device-license-check> DEBUG tasks  - Started task[lte-device-license-check]
[2026-04-10T21:55:38,121-07:00] <lte-device-license-check> DEBUG tasks  - Finished task[lte-device-license-check] in 1 ms
[2026-04-10T21:55:38,207-07:00] <thread-monitor> DEBUG tasks  - Started task[thread-monitor]
[2026-04-10T21:55:38,207-07:00] <thread-monitor> INFO  tasks  - connector[webapi]	active=0(2)/200,  	queue=0/1000,	completed=45
[2026-04-10T21:55:38,208-07:00] <thread-monitor> INFO  tasks  - connector[inform]	active=0(1)/200,  	queue=0/200,	completed=0
[2026-04-10T21:55:38,208-07:00] <thread-monitor> INFO  tasks  - connector[portal]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T21:55:38,209-07:00] <thread-monitor> INFO  tasks  - connector[support]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T21:55:38,209-07:00] <thread-monitor> INFO  tasks  - async[ws-notify]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T21:55:38,210-07:00] <thread-monitor> INFO  tasks  - async[inform_stat]	active=0(6)/6,  	queue=0/5,	completed=0
[2026-04-10T21:55:38,210-07:00] <thread-monitor> INFO  tasks  - async[external-cmd]	active=0(0)/0,  	queue=0/0,	completed=0
[2026-04-10T21:55:38,211-07:00] <thread-monitor> INFO  tasks  - async[firmware-dl]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T21:55:38,211-07:00] <thread-monitor> INFO  tasks  - async[event-async]	active=0(16)/16,  	queue=0,	completed=225
[2026-04-10T21:55:38,211-07:00] <thread-monitor> INFO  tasks  - scheduled[highest]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T21:55:38,212-07:00] <thread-monitor> INFO  tasks  - scheduled[standard]	active=1(2)/2,  	queue=37,	completed=408
[2026-04-10T21:55:38,212-07:00] <thread-monitor> INFO  tasks  - scheduled[lowest]	active=0(1)/1,  	queue=12,	completed=313
[2026-04-10T21:55:38,213-07:00] <thread-monitor> INFO  tasks  - scheduled[alarms]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T21:55:38,213-07:00] <thread-monitor> DEBUG tasks  - Finished task[thread-monitor] in 6 ms
[2026-04-10T21:55:38,515-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:38,516-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:55:43,516-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:43,517-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:55:48,517-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:48,518-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:55:53,518-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:53,519-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:55:58,518-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:55:58,518-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:56:03,518-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:03,519-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:56:06,772-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T21:56:06,772-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 0 ms
[2026-04-10T21:56:06,815-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T21:56:06,817-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 2 ms
[2026-04-10T21:56:08,041-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T21:56:08,042-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 1 ms
[2026-04-10T21:56:08,047-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T21:56:08,047-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 0 ms
[2026-04-10T21:56:08,051-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T21:56:08,052-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 1 ms
[2026-04-10T21:56:08,122-07:00] <cache-stats> DEBUG tasks  - Started task[cache-stats]
[2026-04-10T21:56:08,122-07:00] <cache-stats> DEBUG tasks  - Finished task[cache-stats] in 0 ms
[2026-04-10T21:56:08,149-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T21:56:08,149-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 0 ms
[2026-04-10T21:56:08,519-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:08,520-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:56:13,520-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:13,521-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:56:16,733-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T21:56:16,734-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T21:56:18,132-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T21:56:18,139-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 8 ms
[2026-04-10T21:56:18,147-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T21:56:18,148-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 1 ms
[2026-04-10T21:56:18,190-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T21:56:18,190-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 0 ms
[2026-04-10T21:56:18,521-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:18,521-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:56:23,522-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:23,522-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:56:28,521-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:28,522-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:56:33,522-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:33,523-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:56:36,771-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T21:56:36,772-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 1 ms
[2026-04-10T21:56:38,054-07:00] <traffic-flows-throughput> DEBUG tasks  - Started task[traffic-flows-throughput]
[2026-04-10T21:56:38,055-07:00] <traffic-flows-throughput> INFO  tasks  - Traffic Flows throughput: 0 incoming flow events in last 60001ms. (0.0/fps)
[2026-04-10T21:56:38,055-07:00] <traffic-flows-throughput> DEBUG tasks  - Finished task[traffic-flows-throughput] in 1 ms
[2026-04-10T21:56:38,211-07:00] <thread-monitor> DEBUG tasks  - Started task[thread-monitor]
[2026-04-10T21:56:38,211-07:00] <thread-monitor> INFO  tasks  - connector[webapi]	active=0(2)/200,  	queue=0/1000,	completed=45
[2026-04-10T21:56:38,212-07:00] <thread-monitor> INFO  tasks  - connector[inform]	active=0(1)/200,  	queue=0/200,	completed=0
[2026-04-10T21:56:38,212-07:00] <thread-monitor> INFO  tasks  - connector[portal]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T21:56:38,212-07:00] <thread-monitor> INFO  tasks  - connector[support]	active=0(0)/200,  	queue=0/1000,	completed=0
[2026-04-10T21:56:38,212-07:00] <thread-monitor> INFO  tasks  - async[ws-notify]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T21:56:38,213-07:00] <thread-monitor> INFO  tasks  - async[inform_stat]	active=0(6)/6,  	queue=0/5,	completed=0
[2026-04-10T21:56:38,213-07:00] <thread-monitor> INFO  tasks  - async[external-cmd]	active=0(0)/0,  	queue=0/0,	completed=0
[2026-04-10T21:56:38,213-07:00] <thread-monitor> INFO  tasks  - async[firmware-dl]	active=0(0)/0,  	queue=0/100,	completed=0
[2026-04-10T21:56:38,213-07:00] <thread-monitor> INFO  tasks  - async[event-async]	active=0(16)/16,  	queue=0,	completed=225
[2026-04-10T21:56:38,214-07:00] <thread-monitor> INFO  tasks  - scheduled[highest]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T21:56:38,214-07:00] <thread-monitor> INFO  tasks  - scheduled[standard]	active=1(2)/2,  	queue=37,	completed=422
[2026-04-10T21:56:38,214-07:00] <thread-monitor> INFO  tasks  - scheduled[lowest]	active=0(1)/1,  	queue=12,	completed=325
[2026-04-10T21:56:38,215-07:00] <thread-monitor> INFO  tasks  - scheduled[alarms]	active=0(0)/0,  	queue=0,	completed=0
[2026-04-10T21:56:38,215-07:00] <thread-monitor> DEBUG tasks  - Finished task[thread-monitor] in 4 ms
[2026-04-10T21:56:38,523-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:38,523-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:56:43,524-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:43,524-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:56:48,525-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:48,525-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:56:53,526-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:53,526-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:56:58,525-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:56:58,526-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:57:03,526-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:57:03,526-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:57:06,771-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T21:57:06,771-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 1 ms
[2026-04-10T21:57:06,815-07:00] <duplicate-ip-service> DEBUG tasks  - Started task[duplicate-ip-service]
[2026-04-10T21:57:06,824-07:00] <duplicate-ip-service> DEBUG tasks  - Finished task[duplicate-ip-service] in 9 ms
[2026-04-10T21:57:08,040-07:00] <autolink-registry-flush> DEBUG tasks  - Started task[autolink-registry-flush]
[2026-04-10T21:57:08,040-07:00] <autolink-registry-flush> DEBUG tasks  - Finished task[autolink-registry-flush] in 0 ms
[2026-04-10T21:57:08,045-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Started task[trigger-throttling-cache-flush]
[2026-04-10T21:57:08,045-07:00] <trigger-throttling-cache-flush> DEBUG tasks  - Finished task[trigger-throttling-cache-flush] in 0 ms
[2026-04-10T21:57:08,049-07:00] <live-performance-analytics> DEBUG tasks  - Started task[live-performance-analytics]
[2026-04-10T21:57:08,050-07:00] <live-performance-analytics> DEBUG tasks  - Finished task[live-performance-analytics] in 1 ms
[2026-04-10T21:57:08,147-07:00] <check-network-interfaces> DEBUG tasks  - Started task[check-network-interfaces]
[2026-04-10T21:57:08,147-07:00] <check-network-interfaces> DEBUG tasks  - Finished task[check-network-interfaces] in 0 ms
[2026-04-10T21:57:08,527-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:57:08,527-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:57:13,528-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:57:13,528-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:57:16,732-07:00] <device-state-check> DEBUG tasks  - Started task[device-state-check]
[2026-04-10T21:57:16,733-07:00] <device-state-check> DEBUG tasks  - Finished task[device-state-check] in 1 ms
[2026-04-10T21:57:18,136-07:00] <get-ulp-manifest> DEBUG tasks  - Started task[get-ulp-manifest]
[2026-04-10T21:57:18,139-07:00] <get-ulp-manifest> DEBUG tasks  - Finished task[get-ulp-manifest] in 3 ms
[2026-04-10T21:57:18,146-07:00] <stamgr> DEBUG tasks  - Started task[stamgr]
[2026-04-10T21:57:18,146-07:00] <stamgr> DEBUG tasks  - Finished task[stamgr] in 0 ms
[2026-04-10T21:57:18,188-07:00] <webrtc-connection> DEBUG tasks  - Started task[webrtc-connection]
[2026-04-10T21:57:18,188-07:00] <webrtc-connection> DEBUG tasks  - Finished task[webrtc-connection] in 0 ms
[2026-04-10T21:57:18,529-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:57:18,529-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:57:23,529-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:57:23,530-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 1 ms
[2026-04-10T21:57:28,529-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:57:28,529-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:57:33,530-07:00] <tracer> DEBUG tasks  - Started task[tracer]
[2026-04-10T21:57:33,530-07:00] <tracer> DEBUG tasks  - Finished task[tracer] in 0 ms
[2026-04-10T21:57:36,770-07:00] <device-connect-incidents> DEBUG tasks  - Started task[device-connect-incidents]
[2026-04-10T21:57:36,770-07:00] <device-connect-incidents> DEBUG tasks  - Finished task[device-connect-incidents] in 0 ms
[2026-04-10T21:57:38,053-07:00] <traffic-flows-throughput> DEBUG tasks  - Started task[traffic-flows-throughput]
[2026-04-10T21:57:38,053-07:00] <traffic-flows-throughput> INFO  tasks  - Traffic Flows throughput: 0 incoming flow events in last 60001ms. (0.0/fps)
[2026-04-10T21:57:38,054-07:00] <traffic-flows-throughput> DEBUG tasks  - Finished task[traffic-flows-throughput] in 1 ms
